Gene	1. Germline Cluster 1
tor	0.0161290322580645
CG18812	0.209677419354839
CanB2	0.67741935483871
Gapdh1	1.61290322580645
mus205	0.032258064516129
Nop17l	0.112903225806452
sax	0.241935483870968
CG1550	0.5
CG1882	0.225806451612903
cathD	1.64516129032258
CG30383	0.112903225806452
phr	0.0161290322580645
CG12822	0.241935483870968
CG12821	0.0161290322580645
Dgk	0.0161290322580645
CG30377	0.403225806451613
CG12159	0.032258064516129
Cul1	0.354838709677419
Or43b	0.0161290322580645
Kdm4A	0.032258064516129
CG30381	0.0161290322580645
rnh1	0.370967741935484
drosha	0.0806451612903226
CG8728	0.161290322580645
CG30380	0.129032258064516
CG14764	0.145161290322581
CG2906	0.0645161290322581
CG2915	0.661290322580645
Sep5	0.0645161290322581
nito	0.112903225806452
CG8726	0.0967741935483871
CSN4	0.516129032258065
ACC	0.0645161290322581
Nup44A	0.338709677419355
CG12769	0.0161290322580645
CG17977	0.0645161290322581
lig	0.435483870967742
Vps28	0.354838709677419
slv	0.274193548387097
sut1	0.0645161290322581
sut3	0.0161290322580645
CG8712	0.032258064516129
CG11210	0.0161290322580645
Cul4	0.17741935483871
udd	0.290322580645161
Asap	0.0645161290322581
Nup50	0.241935483870968
coil	0.0806451612903226
Socs44A	0.112903225806452
Pabp2	0.854838709677419
Obp44a	0.0645161290322581
Lpin	0.17741935483871
kermit	0.032258064516129
RagC-D	0.387096774193548
Rs1	0.419354838709677
CG30373	0.596774193548387
Gasz	0.129032258064516
Mlh1	0.129032258064516
CG14757	0.032258064516129
LRP1	0.112903225806452
dpn	0.0161290322580645
pnut	0.403225806451613
CSN7	0.629032258064516
Cyp4e2	0.0161290322580645
Mal-A3	0.0161290322580645
Mal-A5	0.274193548387097
Mal-A6	0.0161290322580645
Cyp6a13	0.0161290322580645
CG8736	0.0161290322580645
CG8735	0.193548387096774
rgr	0.161290322580645
Cirl	0.290322580645161
Vps25	0.419354838709677
CG8734	0.0806451612903226
CG14749	0.129032258064516
CG8635	1.01612903225806
ptc	0.0645161290322581
Acsl	0.145161290322581
CG8738	0.032258064516129
CG14767	0.419354838709677
gcl	0.0967741935483871
stmA	0.0645161290322581
CG8740	0.0161290322580645
CG8272	0.032258064516129
Sec31	0.258064516129032
ana2	0.032258064516129
CG13751	0.419354838709677
MrgBP	0.467741935483871
Ggamma1	0.870967741935484
CG30349	0.338709677419355
Pgi	0.338709677419355
lin	0.145161290322581
Spt	0.0161290322580645
CG8243	0.225806451612903
CG8237	0.145161290322581
CG8235	0.516129032258065
PAN2	0.209677419354839
FANCI	0.032258064516129
CG8230	0.129032258064516
CG8229	0.225806451612903
Tom7	1.90322580645161
babo	0.0645161290322581
ana	0.032258064516129
CG13742	0.0483870967741935
Dbp45A	0.241935483870968
CG8080	0.145161290322581
CG13741	0.0161290322580645
CG8078	0.17741935483871
CG8777	0.0161290322580645
Vang	0.161290322580645
Pmm45A	0.193548387096774
tsu	0.951612903225806
Mys45A	0.290322580645161
Phax	0.129032258064516
GstE13	0.290322580645161
CG18659	0.0483870967741935
Hydr1	0.0645161290322581
alc	0.516129032258065
shrb	0.5
Prp38	0.32258064516129
CG30344	0.0967741935483871
CG42382	0.0483870967741935
Rme-8	0.112903225806452
unpg	0.0161290322580645
CG8027	0.0483870967741935
VhaAC45	0.82258064516129
hig	0.0161290322580645
CG30343	0.0806451612903226
Pkn	0.274193548387097
CG2063	0.338709677419355
CG1968	0.0806451612903226
Mad1	0.0645161290322581
Drep2	0.17741935483871
Myd88	0.241935483870968
CG13954	0.032258064516129
Non1	6.87096774193548
l(2)k10201	0.129032258064516
CG33774	0.161290322580645
wun	0.112903225806452
wun2	0.032258064516129
prel	0.209677419354839
Pdk	0.193548387096774
ced-6	0.225806451612903
Camta	0.0483870967741935
CG1888	0.645161290322581
Not1	1.43548387096774
CG1814	0.0645161290322581
CG1868	0.032258064516129
Updo	0.209677419354839
CG12929	0.17741935483871
RpL31	48.9838709677419
clos	0.0806451612903226
CG1827	0.17741935483871
Map60	0.145161290322581
CG30338	0.0483870967741935
CG1902	0.0645161290322581
CG30339	0.0161290322580645
GstT1	0.532258064516129
GstT2	0.0645161290322581
CG12926	0.0161290322580645
Mmp2	0.0483870967741935
Uba1	0.741935483870968
dap	0.370967741935484
CG1698	0.0161290322580645
CG30001	0.0645161290322581
hebe	0.0806451612903226
Lsm11	0.0483870967741935
CG1665	0.0806451612903226
Vamp7	0.306451612903226
CG1667	0.032258064516129
Orc6	0.193548387096774
Prosalpha7	1.48387096774194
CG1671	0.0967741935483871
PCB	0.0967741935483871
CG30010	0.0161290322580645
Ntmt	0.0483870967741935
CG18446	0.209677419354839
CG12744	0.306451612903226
Sec24AB	0.193548387096774
CG1513	0.129032258064516
Etf-QO	0.0645161290322581
Mef2	0.0967741935483871
CG15863	0.193548387096774
Pal1	0.0806451612903226
CG1418	0.258064516129032
CG12134	0.129032258064516
TER94	1.17741935483871
Pka-R2	0.193548387096774
CG12128	0.129032258064516
CG1407	0.0483870967741935
CG12129	0.193548387096774
oys	0.145161290322581
COX7C	2.64516129032258
sel	0.145161290322581
magu	0.145161290322581
CG2292	0.032258064516129
mRpL42	0.774193548387097
CG1371	0.161290322580645
egr	0.17741935483871
Jra	0.274193548387097
RpLP0-like	0.951612903225806
14-3-3zeta	5.88709677419355
Pfk	0.0967741935483871
dmpd	0.290322580645161
Ccs	0.112903225806452
CG12917	0.0161290322580645
mlt	0.209677419354839
Syb	0.790322580645161
CG12910	0.0161290322580645
CAP	0.0806451612903226
JhI-1	0.0483870967741935
CG12909	0.419354838709677
CG33475	0.0161290322580645
Prx2540-2	0.0806451612903226
CG11825	0.17741935483871
CG33474	0.0161290322580645
Prx2540-1	0.0967741935483871
CG12896	0.0645161290322581
RanBPM	0.241935483870968
CG12895	0.5
Galphao	0.129032258064516
Caf1-105	0.112903225806452
CG11777	0.17741935483871
whd	0.209677419354839
trsn	0.67741935483871
CG17765	1.2258064516129
lola	2.29032258064516
psq	0.629032258064516
CG11883	0.0483870967741935
Git	0.112903225806452
Elp2	0.0645161290322581
CG12338	0.0645161290322581
CG7220	0.435483870967742
Mat1	0.209677419354839
CG33144	0.0645161290322581
wde	0.354838709677419
CG12935	0.32258064516129
CG7637	0.403225806451613
mms4	0.0483870967741935
CG12341	0.0645161290322581
CG7222	0.145161290322581
dgo	0.0161290322580645
Prosbeta5	1.61290322580645
Lsm10	0.112903225806452
RpS15Ab	0.596774193548387
CG12343	0.112903225806452
CG12325	0.112903225806452
CG7686	1.41935483870968
CG30015	0.161290322580645
CG30016	0.032258064516129
nclb	0.516129032258065
Taf5	0.112903225806452
Pex6	0.0161290322580645
CG18004	0.209677419354839
CG30020	0.0806451612903226
cag	0.0645161290322581
CG12942	0.0967741935483871
ND-B14	1.04838709677419
Rpb5	0.709677419354839
luna	0.0967741935483871
Cyp12d1-p	0.0161290322580645
CG12391	0.274193548387097
shn	0.209677419354839
Syx6	0.0806451612903226
CG7737	0.0806451612903226
metro	0.193548387096774
CG13218	0.0161290322580645
CG13227	0.0161290322580645
Listericin	0.0161290322580645
TpnC47D	0.0161290322580645
CG9067	0.241935483870968
Vhl	0.0483870967741935
CG9062	0.0806451612903226
CG13220	0.661290322580645
Fbl6	0.241935483870968
CG18335	0.0161290322580645
dare	0.0967741935483871
CG42336	1.32258064516129
CG7741	0.0806451612903226
Fpps	0.225806451612903
CG7745	0.0483870967741935
CG12384	2.91935483870968
ix	0.0161290322580645
san	0.338709677419355
Gr47b	0.032258064516129
CG13204	0.0483870967741935
Tapdelta	2.58064516129032
Sod3	0.903225806451613
sprt	0.032258064516129
CG30022	0.112903225806452
CG7777	0.209677419354839
E(Pc)	0.225806451612903
tou	0.129032258064516
Egm	0.17741935483871
CG9005	0.32258064516129
CG9003	0.274193548387097
CG34228	0.258064516129032
Roc2	0.467741935483871
CG13198	0.0161290322580645
Tret1-1	0.0967741935483871
Buffy	0.112903225806452
wal	1.20967741935484
CG13197	0.0483870967741935
pyr	0.0806451612903226
CG13192	0.17741935483871
Sobp	0.0967741935483871
CG34229	0.17741935483871
S2P	0.0967741935483871
Mtor	0.370967741935484
Damm	0.0483870967741935
CG42531	0.0161290322580645
CG13185	0.370967741935484
cuff	0.0645161290322581
ERp60	1.11290322580645
MCPH1	0.209677419354839
Zip48C	0.032258064516129
exp	0.032258064516129
PI31	0.338709677419355
ADD1	0.161290322580645
RnrS	0.435483870967742
CG34231	0.032258064516129
rho-7	0.225806451612903
CG8298	0.032258064516129
otk	0.0161290322580645
Mppe	0.0645161290322581
pds5	0.193548387096774
CG8321	0.161290322580645
CG43191	0.0967741935483871
128up	0.403225806451613
RpIII128	0.0483870967741935
Drep1	0.0806451612903226
CG8888	0.0161290322580645
CG18343	0.0161290322580645
SkpB	0.0161290322580645
CG8378	0.112903225806452
OSCP1	0.032258064516129
Hen1	0.0967741935483871
CG8878	0.112903225806452
Prp8	0.451612903225806
Oda	6.38709677419355
SmD3	1.04838709677419
EndoG	0.0645161290322581
CG8860	1.30645161290323
wash	0.032258064516129
SmF	0.903225806451613
CG8858	0.032258064516129
RpS11	62.8387096774194
CG13168	0.032258064516129
Cam	4.91935483870968
CG13163	0.0483870967741935
CG8841	0.0161290322580645
garz	0.0967741935483871
CG8490	0.225806451612903
Den1	0.241935483870968
CG8839	0.145161290322581
ana3	0.032258064516129
Cpr49Ag	0.0483870967741935
CG8520	0.112903225806452
CG8525	0.241935483870968
Nup54	0.209677419354839
DUBAI	0.161290322580645
Dyb	0.032258064516129
CG30334	0.0161290322580645
Lac	0.129032258064516
dgt5	0.0645161290322581
CG8545	0.564516129032258
fdl	0.0161290322580645
CG13151	0.0483870967741935
CG8818	0.290322580645161
CG8569	0.0645161290322581
fra	0.17741935483871
CG33775	0.0161290322580645
Ak6	0.17741935483871
stil	0.354838709677419
ClC-b	0.145161290322581
Sin3A	0.387096774193548
Amph	0.0806451612903226
Galphaq	0.17741935483871
CG17760	0.032258064516129
muskelin	0.032258064516129
spt4	0.564516129032258
Iswi	0.225806451612903
CG8778	0.32258064516129
ZnT49B	0.0483870967741935
CG8646	0.0483870967741935
nemy	0.0483870967741935
CG8771	0.0967741935483871
CG13148	0.0161290322580645
CG42663	0.0645161290322581
Taz	0.112903225806452
mRpL18	0.580645161290323
ox	0.516129032258065
Dgkepsilon	0.112903225806452
Nacalpha	12.4677419354839
sca	0.0161290322580645
CG17574	0.241935483870968
bic	10.0322580645161
Nmda1	0.209677419354839
NAT1	0.951612903225806
CG13319	0.225806451612903
CG17019	0.032258064516129
Sans	0.0967741935483871
CG13321	0.0161290322580645
Psc	0.32258064516129
Su(z)2	0.0806451612903226
CG3955	0.032258064516129
Cap-G	0.0806451612903226
Ack-like	0.0483870967741935
TppII	0.403225806451613
ND-MWFE	0.935483870967742
Nrk	0.032258064516129
CG15870	0.0161290322580645
GLaz	0.129032258064516
Spt-I	0.274193548387097
AGBE	0.17741935483871
CG17724	0.0161290322580645
Kdm4B	0.193548387096774
FLASH	0.0483870967741935
CG4627	0.0967741935483871
CG4646	0.548387096774194
CG17059	0.32258064516129
Fsn	0.145161290322581
Dp	0.516129032258065
Pex13	0.112903225806452
fsd	0.0483870967741935
CG4670	0.0806451612903226
CG4679	0.0806451612903226
GstE14	0.193548387096774
cnn	0.0645161290322581
cbs	0.0483870967741935
arr	0.0483870967741935
cbc	0.209677419354839
cid	0.032258064516129
bbc	0.17741935483871
drk	0.403225806451613
mars	0.129032258064516
mip120	0.209677419354839
CG6145	0.0806451612903226
CG33156	0.129032258064516
Roe1	0.17741935483871
CG6191	0.161290322580645
fand	0.129032258064516
CG6209	0.0161290322580645
CG13337	0.0161290322580645
fl(2)d	0.306451612903226
CG13339	0.225806451612903
CG6329	0.258064516129032
CG6357	0.0645161290322581
CG6543	1.93548387096774
tum	0.209677419354839
Uba3	0.258064516129032
CG16935	0.193548387096774
CG13344	0.0806451612903226
shot	0.32258064516129
AGO1	0.725806451612903
Rpn13	0.532258064516129
Cp1	2.04838709677419
CG42806	0.209677419354839
St4	0.032258064516129
CG6701	0.5
Ctf4	0.032258064516129
CG8067	0.0483870967741935
RN-tre	0.225806451612903
mam	0.145161290322581
Prosap	1.17741935483871
Rcd1	0.145161290322581
pea	0.0806451612903226
CG13018	0.161290322580645
CG13016	0.161290322580645
CG8257	0.0161290322580645
O-fut1	0.0967741935483871
CG8323	0.0161290322580645
CG18324	0.0645161290322581
CG8331	1.74193548387097
mRpS16	0.564516129032258
cg	0.854838709677419
CG30069	0.0161290322580645
RpS23	41.4032258064516
Opa1	0.387096774193548
CG8485	0.112903225806452
Usp20-33	0.0645161290322581
CG8503	0.032258064516129
Hsc70-5	0.870967741935484
CG8531	0.112903225806452
CG8547	0.0967741935483871
SelD	0.5
Ih	0.032258064516129
tej	0.17741935483871
Shroom	0.258064516129032
CG8613	0.032258064516129
CG8617	0.161290322580645
Arc1	0.032258064516129
Arc2	0.0806451612903226
Tfb1	0.467741935483871
CG17385	0.209677419354839
Sin1	0.032258064516129
Oaz	0.0161290322580645
Cpsf160	0.0483870967741935
Asx	0.0645161290322581
Cpr51A	0.0161290322580645
CG30197	0.225806451612903
ttv	0.161290322580645
LamC	0.225806451612903
RpI1	0.483870967741935
Blos1	0.225806451612903
tra2	0.209677419354839
CG12868	0.0967741935483871
Sec61beta	2.2258064516129
CG12863	0.0806451612903226
CG10139	0.725806451612903
Dro	0.0161290322580645
Rpn6	0.354838709677419
ave	0.112903225806452
CG10151	0.0806451612903226
ND-B15	1.16129032258065
Trs31	0.338709677419355
Spred	0.290322580645161
BEAF-32	0.709677419354839
hui	0.0161290322580645
CG10209	0.0645161290322581
SMC2	0.419354838709677
Ercc1	0.0967741935483871
Ciao1	0.419354838709677
HPS1	0.0483870967741935
CG33506	0.274193548387097
U3-55K	0.193548387096774
Cyp6a22	0.0483870967741935
Cyp6a23	0.032258064516129
Cyp6a19	0.032258064516129
Cyp6a20	0.0161290322580645
Lap1	0.0483870967741935
aPKC	0.112903225806452
ckn	0.225806451612903
pcs	0.709677419354839
CG7639	0.129032258064516
CG10265	0.0806451612903226
chn	0.112903225806452
Rpb12	0.451612903225806
CG7544	0.032258064516129
GPHR	0.0967741935483871
CG11807	0.032258064516129
row	0.17741935483871
CG11808	0.112903225806452
mRpL41	0.516129032258065
CG8079	0.161290322580645
Fs	0.129032258064516
scb	0.112903225806452
CG8152	0.032258064516129
CG8155	0.0645161290322581
Arf51F	0.112903225806452
Pms2	0.0483870967741935
dup	0.0645161290322581
SRPK	0.645161290322581
CG43729	0.0161290322580645
CG8180	0.0645161290322581
GalNAc-T1	0.0161290322580645
Khc-73	0.193548387096774
CG30467	0.032258064516129
CG8187	0.0645161290322581
Vha36-1	0.903225806451613
CG8190	0.112903225806452
Flo1	0.306451612903226
CG30466	0.0161290322580645
Cdk5	0.0967741935483871
CG8204	0.258064516129032
CG42524	0.145161290322581
fus	0.306451612903226
CG8207	0.0806451612903226
Vha14-1	1.01612903225806
Zasp52	0.161290322580645
tun	0.129032258064516
Gpo-1	0.032258064516129
Rif1	0.0967741935483871
sli	0.0806451612903226
bdg	0.161290322580645
Diap2	0.354838709677419
CG8297	0.032258064516129
Mlf	0.483870967741935
CG8299	0.0161290322580645
Strn-Mlck	0.0483870967741935
CG8366	0.161290322580645
CG8314	0.274193548387097
Pex11	0.17741935483871
CG8320	0.338709677419355
ATPCL	0.145161290322581
CG8370	0.0483870967741935
CG8386	0.870967741935484
CG8389	0.0967741935483871
Prosbeta1	1.43548387096774
Rrp42	0.145161290322581
CG8397	0.435483870967742
CG8399	0.0645161290322581
casp	0.112903225806452
CG8405	0.129032258064516
Dg	0.290322580645161
mRpL34	0.193548387096774
CG8414	0.0967741935483871
Rho1	0.983870967741935
Ric	0.0645161290322581
Asph	0.112903225806452
spin	0.112903225806452
Got1	0.370967741935484
CG30094	0.193548387096774
Ext2	0.032258064516129
CG10731	0.112903225806452
lbk	0.338709677419355
CG8435	0.145161290322581
Lis-1	0.209677419354839
CG8441	0.209677419354839
clu	0.274193548387097
calypso	0.0483870967741935
mrj	0.17741935483871
krimp	0.193548387096774
fidipidine	0.161290322580645
csul	0.209677419354839
Khc	0.193548387096774
CG33017	0.0161290322580645
CG30099	0.032258064516129
JhI-26	0.0483870967741935
CG7747	0.0806451612903226
Atg9	0.0967741935483871
Nox	0.0483870967741935
CG8060	0.0161290322580645
CG30096	0.0483870967741935
CG4282	0.129032258064516
Vha44	1.32258064516129
Hmgs	0.225806451612903
CG7997	0.193548387096774
Nup62	0.564516129032258
wcd	0.129032258064516
CG4398	0.032258064516129
DAT	0.0483870967741935
RpS15	77.8064516129032
CG8317	0.0161290322580645
Cdk4	0.17741935483871
RpLP2	80.8064516129032
CG8311	0.145161290322581
CG8306	0.0967741935483871
CG8303	0.032258064516129
CG5065	0.0161290322580645
Nach	0.0161290322580645
Picot	0.112903225806452
CG30463	0.112903225806452
CG5210	0.274193548387097
Sfp53D	0.0161290322580645
Sod2	1.46774193548387
CG5522	0.0645161290322581
IntS8	0.032258064516129
Fen1	0.274193548387097
Dek	0.483870967741935
Psi	0.274193548387097
CG6426	0.0483870967741935
Pkc53E	0.0483870967741935
mute	0.0645161290322581
CG34191	0.596774193548387
CG6665	0.0967741935483871
ste24b	0.032258064516129
ste24a	0.209677419354839
CG6796	0.032258064516129
NiPp1	0.112903225806452
CG6805	0.032258064516129
Ehbp1	0.0967741935483871
CG8963	0.306451612903226
Dark	0.0161290322580645
RhoGEF2	0.241935483870968
CG9646	0.17741935483871
CG6953	0.0161290322580645
tef	0.032258064516129
CG8950	0.0483870967741935
CG6967	0.0483870967741935
CG30460	0.258064516129032
Sply	0.032258064516129
CG6984	0.225806451612903
GstS1	0.370967741935484
CG30456	0.0161290322580645
CG15611	0.161290322580645
CG11400	0.032258064516129
CG43107	0.0161290322580645
mbl	0.274193548387097
CG6568	0.0483870967741935
CG30101	0.0161290322580645
Prosalpha5	1.30645161290323
cnk	0.0161290322580645
l(2)k01209	0.338709677419355
CG6550	0.112903225806452
Mtap	0.338709677419355
Bap55	0.612903225806452
EDTP	0.0967741935483871
mthl3	0.0161290322580645
robls54B	0.032258064516129
robl	0.887096774193548
CG14478	0.564516129032258
Tes	0.0161290322580645
qkr54B	0.0645161290322581
CG43110	0.0483870967741935
veil	0.0483870967741935
NT5E-2	0.17741935483871
CG4853	0.032258064516129
APC10	0.225806451612903
CG4866	0.612903225806452
Patronin	0.129032258064516
cyp33	0.225806451612903
RpL18A	58.258064516129
MESR4	0.129032258064516
CG43324	0.0483870967741935
CG14480	0.32258064516129
Ns2	0.451612903225806
POSH	0.0645161290322581
UQCR-6.4	1.58064516129032
CG42239	0.370967741935484
Rab4	0.387096774193548
Dcr-2	0.17741935483871
CG6484	0.0161290322580645
CG14483	0.580645161290323
RhoGAP54D	0.032258064516129
icln	0.5
CG30105	0.193548387096774
Smurf	0.0645161290322581
CG10936	0.032258064516129
rhi	0.290322580645161
Oxp	0.5
CG30108	0.209677419354839
CG30109	0.32258064516129
P32	1.61290322580645
rdgBbeta	0.17741935483871
CG10933	0.032258064516129
Snx16	0.209677419354839
CG6406	0.0806451612903226
CG6401	0.0483870967741935
sub	0.0483870967741935
CG5009	0.0161290322580645
OstDelta	0.467741935483871
aft	0.032258064516129
Ubc10	0.354838709677419
CG5033	0.370967741935484
Dhit	0.258064516129032
olf186-F	0.241935483870968
olf186-M	0.0806451612903226
thr	0.0806451612903226
Mapmodulin	2
CG5773	0.0161290322580645
CG5757	0.338709677419355
CG5098	0.0645161290322581
stau	0.193548387096774
Spn55B	0.17741935483871
Hsf	0.241935483870968
Pcl	0.419354838709677
pAbp	10.5967741935484
adp	0.129032258064516
lolal	1.96774193548387
CG10914	0.0483870967741935
CG10915	0.0483870967741935
Nup75	0.193548387096774
Dgp-1	0.0645161290322581
CG10916	0.0806451612903226
CG5726	0.032258064516129
nopo	0.112903225806452
CG5721	0.338709677419355
fj	0.0806451612903226
Ote	0.370967741935484
pen-2	0.209677419354839
sbb	1.38709677419355
CG18107	0.0161290322580645
GstE1	0.0645161290322581
GstE2	0.0161290322580645
GstE3	0.0806451612903226
GstE5	0.0161290322580645
GstE6	0.370967741935484
GstE7	0.0967741935483871
GstE8	0.145161290322581
GstE9	0.112903225806452
imd	0.032258064516129
Dp1	1.06451612903226
CG5174	0.661290322580645
slim	0.0967741935483871
Prp19	0.145161290322581
CG5190	0.17741935483871
GstE11	0.193548387096774
CG43066	0.032258064516129
GEFmeso	0.161290322580645
CG42697	0.032258064516129
mRpS28	1.12903225806452
CG5323	0.290322580645161
Atg7	0.032258064516129
CG5335	0.112903225806452
Sec6	0.0645161290322581
Eip55E	0.17741935483871
CG5482	0.403225806451613
CG30122	0.564516129032258
SP2637	0.0645161290322581
edl	0.0967741935483871
Sik3	0.032258064516129
CG15073	0.032258064516129
CG15087	0.0161290322580645
CG33998	0.0161290322580645
Jabba	0.225806451612903
CG15093	1.64516129032258
MFS15	0.0806451612903226
Phb2	1.09677419354839
CG15098	1.64516129032258
CG15083	1.30645161290323
CG15099	0.0161290322580645
CG15084	0.0483870967741935
CG18190	0.370967741935484
Jheh1	0.17741935483871
Jheh2	0.5
Jheh3	0.0645161290322581
sano	0.0483870967741935
prod	0.161290322580645
CG15107	0.290322580645161
Topors	0.0161290322580645
CG18605	0.0161290322580645
5-HT1B	0.0161290322580645
CG15117	0.032258064516129
botv	0.0161290322580645
CG15118	0.032258064516129
CG15111	0.0806451612903226
ena	0.32258064516129
CG10737	0.0645161290322581
hppy	0.129032258064516
CG7137	0.161290322580645
cora	0.193548387096774
wbl	0.0645161290322581
CG11906	0.129032258064516
FK506-bp2	9.16129032258065
mip40	0.483870967741935
Tab2	0.0806451612903226
CG7461	0.193548387096774
Rgk1	0.0483870967741935
CG11961	0.0483870967741935
CG9416	0.032258064516129
CG10062	0.0483870967741935
CG11257	0.0483870967741935
SdhA	0.306451612903226
cer	0.548387096774194
hts	0.338709677419355
CalpA	0.0483870967741935
Fak	0.161290322580645
Spt5	0.32258064516129
RpL11	42.741935483871
Arl6	0.0161290322580645
EloC	0.758064516129032
betaTub56D	5.88709677419355
CG7744	0.112903225806452
par-1	0.612903225806452
TBCB	0.193548387096774
Oseg6	0.0483870967741935
Rep	0.032258064516129
hpo	0.0483870967741935
CG15120	0.0161290322580645
CG11007	0.112903225806452
sm	0.306451612903226
CG18367	0.0161290322580645
hrg	0.419354838709677
CG11025	0.032258064516129
18w	0.0483870967741935
CG11208	0.387096774193548
CG9864	0.0967741935483871
Ate1	0.17741935483871
PCNA	1.16129032258065
plu	0.112903225806452
RpS18	38.2741935483871
CG8908	0.0161290322580645
CG10444	0.0161290322580645
CG11788	0.209677419354839
CG9143	0.193548387096774
CG16868	0.032258064516129
CkIIbeta2	0.0161290322580645
CG11200	0.209677419354839
CG13868	0.0806451612903226
CG8920	0.274193548387097
MED8	0.274193548387097
CG8929	0.32258064516129
Obp57a	0.0161290322580645
Mgat1	0.0645161290322581
qsm	0.129032258064516
Nnf1a	0.645161290322581
Hil	0.0161290322580645
CG9945	0.129032258064516
CG11180	0.709677419354839
CG16742	0.0645161290322581
rig	0.161290322580645
maf-S	0.629032258064516
CG11110	0.112903225806452
DMAP1	0.258064516129032
Fem-1	0.0645161290322581
exu	0.0967741935483871
insc	0.0645161290322581
sktl	0.0645161290322581
IM4	0.0161290322580645
Ipk1	0.032258064516129
Act57B	0.032258064516129
CG9344	0.854838709677419
dgt3	0.0483870967741935
Prosalpha3	1.41935483870968
CG10543	0.387096774193548
CG30291	0.17741935483871
grau	0.0806451612903226
CG9346	0.0645161290322581
CG3295	0.0645161290322581
ND-B14.7	1.12903225806452
shg	0.758064516129032
cpa	0.161290322580645
CG15653	0.161290322580645
mRpL54	0.564516129032258
CG10527	0.483870967741935
Treh	0.0806451612903226
Rbpn-5	0.0483870967741935
CG34396	0.0161290322580645
CG4038	2.45161290322581
CG4050	0.0806451612903226
mago	0.790322580645161
Magi	0.338709677419355
Xbp1	0.516129032258065
Hmg-2	0.032258064516129
CG30389	0.112903225806452
CG4266	0.0806451612903226
hng1	0.0806451612903226
LSm1	0.241935483870968
Xpd	0.193548387096774
Pu	0.0161290322580645
tud	0.467741935483871
Lapsyn	0.0645161290322581
Glycogenin	0.112903225806452
ASPP	0.0645161290322581
MFS16	0.435483870967742
CG30392	0.17741935483871
Sgf29	0.161290322580645
RpL29	24.3064516129032
CG9752	0.209677419354839
CG42672	0.0806451612903226
CG9754	0.145161290322581
CG9485	0.0161290322580645
CG30394	0.0483870967741935
dom	0.483870967741935
cv-2	0.145161290322581
CG10795	0.0483870967741935
Acox57D-p	0.032258064516129
Acox57D-d	0.032258064516129
Sdc	0.725806451612903
Sara	0.0161290322580645
Fkbp14	0.435483870967742
TAF1C-like	0.0806451612903226
MESK2	0.451612903225806
CG10494	0.0483870967741935
Egfr	0.112903225806452
CG30287	0.0161290322580645
CG10433	0.129032258064516
CG15673	0.0161290322580645
CG18870	0.032258064516129
clt	0.032258064516129
PTP-ER	0.0806451612903226
mahj	0.0967741935483871
CG15674	0.0161290322580645
CG10321	0.112903225806452
CG10082	0.290322580645161
ND-B12	0.919354838709677
Rae1	0.467741935483871
CG42365	0.0806451612903226
NC2alpha	0.129032258064516
CG10306	2.93548387096774
Tbp	0.161290322580645
CG30285	0.0483870967741935
HmgZ	3.12903225806452
HmgD	4.41935483870968
CG30403	0.225806451612903
Tango11	0.17741935483871
LBR	0.032258064516129
CG9304	0.0806451612903226
Gr58c	0.0161290322580645
Snp	0.161290322580645
CG11474	0.0967741935483871
CG2921	0.0967741935483871
GlcT-1	0.0161290322580645
Synj	0.0483870967741935
CG6613	0.032258064516129
Vrp1	0.0967741935483871
mei-S332	0.112903225806452
gom	0.032258064516129
CG3045	0.0161290322580645
CG6758	0.0967741935483871
CG11170	0.032258064516129
CG11275	0.0806451612903226
Vps35	0.112903225806452
Swim	0.419354838709677
ari-2	0.0645161290322581
wdp	0.0645161290322581
Gp150	1.06451612903226
T3dh	0.0806451612903226
pgc	0.209677419354839
Rtf1	0.17741935483871
babos	0.709677419354839
CG6044	0.0645161290322581
VepD	0.0161290322580645
qkr58E-3	0.258064516129032
Mes4	0.225806451612903
qkr58E-1	0.209677419354839
qkr58E-2	0.258064516129032
mRpS29	0.387096774193548
rad50	0.387096774193548
CG4752	0.0161290322580645
CG4554	0.0645161290322581
CG4610	0.193548387096774
px	0.0806451612903226
CG4269	0.0161290322580645
CG4294	0.145161290322581
RpS16	51.4354838709677
Vps20	0.370967741935484
CG17807	0.129032258064516
Cdk9	0.161290322580645
bonsai	0.516129032258065
CG3732	0.209677419354839
RpS24	22.9677419354839
Ugt58Fa	0.225806451612903
CG2852	11.1290322580645
CG30195	0.0645161290322581
CG34446	0.0967741935483871
CG34445	0.032258064516129
CG30196	0.0161290322580645
CG42566	0.516129032258065
CG4250	1.62903225806452
CG42867	0.0161290322580645
RYBP	0.0645161290322581
Ppa	0.290322580645161
jbug	0.0483870967741935
CG42260	0.225806451612903
blw	5.45161290322581
CycB	0.451612903225806
stl	0.370967741935484
CG30271	0.0161290322580645
CG13531	0.0161290322580645
RpL23	61.3387096774194
PIP5K59B	0.0483870967741935
CG3499	0.32258064516129
asrij	0.903225806451613
Gmer	0.17741935483871
MED23	0.0645161290322581
CG3700	0.129032258064516
nahoda	0.0967741935483871
CG30187	0.0161290322580645
Nup214	0.161290322580645
CG3788	0.17741935483871
CG9849	0.161290322580645
CG3831	0.274193548387097
CG9890	0.161290322580645
l(2)k09913	0.467741935483871
Fib	1.54838709677419
Art7	0.129032258064516
RpL37b	0.0161290322580645
CG34371	0.032258064516129
LS2	0.0161290322580645
CG12782	0.0967741935483871
CG13540	0.274193548387097
